45.4345163,-73.4759972
45.4342935,-73.4767315
45.4350184,-73.4770589
45.4352049,-73.4764629
45.4346464,-73.4760034
45.4348487,-73.4761750
45.4350747,-73.4762030
45.4363088,-73.4789743
45.4365693,-73.4798613
45.4360799,-73.4802102
45.4359775,-73.4801759
45.4359414,-73.4803047
45.4359956,-73.4803905
45.4360739,-73.4803390
45.4376819,-73.4770860
45.4377422,-73.4780645
45.4360317,-73.4791374
45.4359414,-73.4790601
45.4358872,-73.4782018
45.4381758,-73.4767942
45.4383264,-73.4767513
45.4405486,-73.4802446
45.4398862,-73.4803047
45.4398440,-73.4777898
45.4401211,-73.4775838
45.4405005,-73.4776096
45.4425480,-73.4780559
45.4432345,-73.4780130
45.4431803,-73.4756784
45.4431020,-73.4755926
45.4425059,-73.4759702
45.4419578,-73.4801072
45.4419458,-73.4791202
45.4446437,-73.4788198
45.4446677,-73.4797468
45.4420060,-73.4812574
45.4406570,-73.4823818
45.4400066,-73.4824247
45.4399103,-73.4825706
45.4399163,-73.4833688
45.4400126,-73.4835576
45.4411750,-73.4836864
45.4436801,-73.4808282
45.4437705,-73.4840125
45.4426684,-73.4838924
45.4422047,-73.4832572
45.4421445,-73.4829826
45.4420843,-73.4822530
45.4437163,-73.4820556
45.4423071,-73.4863042
45.4411750,-73.4854717
45.4410846,-73.4856777
45.4410726,-73.4863901
45.4420060,-73.4865445
45.4424385,-73.4867061
45.4422071,-73.4860855
45.4419742,-73.4857226
45.4416567,-73.4864501
45.4486179,-73.4814119
45.4487865,-73.4811458
45.4489371,-73.4808111
45.4499605,-73.4779774
45.4500267,-73.4778229
45.4482868,-73.4816694
45.4494549,-73.4793949
45.4471306,-73.4782533
45.4471788,-73.4779100
45.4471607,-73.4775924
45.4461732,-73.4743394
45.4464141,-73.4751891
45.4461792,-73.4753093
45.4452278,-73.4753780
45.4453241,-73.4796438
45.4458902,-73.4797038
45.4466248,-73.4799957
45.4466971,-73.4760990
45.4464743,-73.4762191
45.4459624,-73.4763221
45.4459865,-73.4772491
45.4459986,-73.4778499
45.4459986,-73.4786996
45.4466489,-73.4789914
45.4468777,-73.4791202
45.4463237,-73.4772491
45.4465015,-73.4777973
45.4445292,-73.4754466
45.4445895,-73.4778327
45.4439451,-73.4778671
45.4438668,-73.4754896
45.4476726,-73.4764938
45.4474799,-73.4764079
45.4471005,-73.4752492
45.4477087,-73.4748372
45.4479496,-73.4755239
45.4474678,-73.4772319
45.4471306,-73.4774379
45.4450712,-73.4819011
45.4451254,-73.4841756
45.4444690,-73.4841155
45.4444208,-73.4819869
45.4444690,-73.4819183
45.4457758,-73.4818668
45.4460287,-73.4820041
45.4459383,-73.4821929
45.4458119,-73.4821758
45.4450652,-73.4806823
45.4390097,-73.4776794
45.4409369,-73.4753190
45.4439530,-73.4915354
45.4454035,-73.4910757
45.4468597,-73.4906215
45.4482807,-73.4905357
45.4497439,-73.4903898
45.4511599,-73.4902836
45.4520200,-73.4901838
45.4527184,-73.4901237
45.4530797,-73.4901237
45.4532362,-73.4902267
45.4533867,-73.4903898
45.4535854,-73.4906473
45.4538022,-73.4909477
45.4540370,-73.4912223
45.4541574,-73.4913425
45.4543200,-73.4913940
45.4546993,-73.4913940
45.4555061,-73.4913253
45.4556505,-73.4912223
45.4557830,-73.4910850
45.4558793,-73.4909305
45.4562647,-73.4901752
45.4563489,-73.4900379
45.4564934,-73.4898834
45.4566342,-73.4897999
45.4347730,-73.4761239
45.4349716,-73.4761974
45.4546769,-73.4689774
45.4494738,-73.4713922
45.4492679,-73.4717630
45.4487884,-73.4729358
45.4481658,-73.4733121
45.4471868,-73.4703603
45.4561214,-73.4684808
45.4487276,-73.4789723
45.4483422,-73.4798049
45.4482519,-73.4797362
45.4481375,-73.4795732
45.4480652,-73.4794015
45.4480050,-73.4792127
45.4479930,-73.4789981
45.4480171,-73.4787406
45.4480773,-73.4785260
45.4481315,-73.4784144
45.4469452,-73.4819335
45.4464289,-73.4826661
45.4465599,-73.4830493
45.4466201,-73.4835214
45.4466201,-73.4842509
45.4466080,-73.4845943
45.4465418,-73.4849204
45.4455000,-73.4847573
45.4454458,-73.4827403
45.4461323,-73.4827060
45.4461203,-73.4825686
45.4462001,-73.4824430
45.4462904,-73.4823915
45.4467706,-73.4817103
45.4411123,-73.4872795
45.4411326,-73.4869645
45.4409900,-73.4869402
45.4410121,-73.4864028
45.4411095,-73.4854003
45.4393198,-73.4868320
45.4393198,-73.4866946
45.4424661,-73.4915903
45.4419362,-73.4915302
45.4400211,-73.4905947
45.4399970,-73.4905088
45.4399669,-73.4881571
45.4406354,-73.4881313
45.4412649,-73.4913336
45.4405227,-73.4909147
45.4418940,-73.4919765
45.4410027,-73.4924057
45.4403463,-73.4914616
45.4432369,-73.4905775
45.4439596,-73.4904831
45.4446099,-73.4902771
45.4445016,-73.4859684
45.4444474,-73.4858911
45.4439234,-73.4868610
45.4445256,-73.4868439
45.4403741,-73.4922540
45.4437008,-73.4857841
45.4384888,-73.4817111
45.4470719,-73.4702214
45.4474134,-73.4712483
45.4478169,-73.4724928
45.4481179,-73.4734112
45.4487141,-73.4752566
45.4490272,-73.4762179
45.4491476,-73.4765269
45.4493042,-73.4768359
45.4494667,-73.4771363
45.4497076,-73.4774538
45.4504964,-73.4781405
45.4508757,-73.4783465
45.4511768,-73.4785010
45.4517247,-73.4787756
45.4522245,-73.4789816
45.4526993,-73.4791224
45.4533203,-73.4793078
45.4539284,-73.4794108
45.4584017,-73.4797541
45.4588653,-73.4796597
45.4592929,-73.4794979
45.4598285,-73.4792134
45.4602259,-73.4788615
45.4605570,-73.4785181
45.4606315,-73.4786943
45.4603162,-73.4790245
45.4598887,-73.4793679
45.4593531,-73.4796953
45.4589074,-73.4798571
45.4583897,-73.4799601
45.4539705,-73.4795910
45.4533203,-73.4794709
45.4526873,-73.4793112
45.4522064,-73.4791619
45.4517066,-73.4789559
45.4511346,-73.4786555
45.4508456,-73.4785096
45.4504663,-73.4783036
45.4496173,-73.4775912
45.4493644,-73.4772393
45.4492018,-73.4769474
45.4490332,-73.4766213
45.4489007,-73.4763123
45.4477205,-73.4725615
45.4472990,-73.4712998
45.4469665,-73.4703000
45.4576717,-73.4799200
45.4608963,-73.4783767
45.4621321,-73.4764674
45.4624254,-73.4760936
45.4629130,-73.4754327
45.4631960,-73.4751152
45.4634910,-73.4748834
45.4638040,-73.4747204
45.4640929,-73.4746259
45.4644662,-73.4745744
45.4629371,-73.4755701
45.4624616,-73.4762052
45.4622104,-73.4765532
45.4463811,-73.4683925
45.4364274,-73.4614592
45.4391714,-73.4670335
45.4377802,-73.4689905
45.4369792,-73.4632827
45.4386836,-73.4710418
45.4385812,-73.4705440
45.4385390,-73.4696771
45.4390269,-73.4693424
45.4391112,-73.4694368
45.4393400,-73.4703123
45.4400627,-73.4698316
45.4542153,-73.4750169
45.4493385,-73.4748386
45.4564742,-73.4758616
45.4490981,-73.4738703
45.4498259,-73.4734118
45.4498319,-73.4732659
45.4497657,-73.4731029
45.4496814,-73.4731286
45.4496212,-73.4732402
45.4391110,-73.4929910
45.4401620,-73.4933270
45.4403860,-73.4933430
45.4381390,-73.4938030
45.4473870,-73.4931480
45.4485266,-73.4824183
45.4486109,-73.4825556
45.4487494,-73.4826929
45.4488879,-73.4827530
45.4493816,-73.4827273
45.4497309,-73.4826929
45.4499055,-73.4826328
45.4501162,-73.4824955
45.4503571,-73.4823153
45.4512181,-73.4815428
45.4513506,-73.4814570
45.4515613,-73.4813883
45.4525488,-73.4813282
45.4493816,-73.4820234
45.4493997,-73.4817574
45.4496285,-73.4811480
45.4502969,-73.4792425
45.4508087,-73.4795000
45.4508629,-73.4805987
45.4508026,-73.4807703
45.4501042,-73.4813711
45.4499838,-73.4813883
45.4505257,-73.4827101
45.4505919,-73.4829075
45.4506100,-73.4836714
45.4506461,-73.4847014
45.4494479,-73.4847958
45.4488517,-73.4847185
45.4488277,-73.4838774
45.4488758,-73.4837744
45.4480870,-73.4846070
45.4481533,-73.4845211
45.4481231,-73.4829247
45.4496586,-73.4766934
45.4568595,-73.4922138
45.4568235,-73.4930184
45.4567424,-73.4922019
45.4567606,-73.4924655
45.4365307,-73.4821281
45.4350915,-73.4573543
45.4488990,-73.4804039
45.4491459,-73.4796486
45.4491398,-73.4794941
45.4490736,-73.4793825
45.4489652,-73.4792881
45.4488448,-73.4792967
45.4487545,-73.4793482
45.4484594,-73.4801207
45.4484775,-73.4802923
45.4485377,-73.4804468
45.4486702,-73.4804983
45.4487846,-73.4805069
45.4497148,-73.4894081
45.4496727,-73.4865242
45.4482757,-73.4863354
45.4482349,-73.4866346
45.4483118,-73.4894853
45.4490103,-73.4894424
45.4489688,-73.4864290
45.4483359,-73.4916225
45.4531469,-73.4912363
45.4454460,-73.4919425
45.4468132,-73.4916905
45.4468504,-73.4915097
45.4470628,-73.4815009
45.4474362,-73.4813378
45.4474783,-73.4801533
45.4475807,-73.4800589
45.4475807,-73.4798873
45.4480022,-73.4798873
45.4480142,-73.4794066
45.4479179,-73.4790976
45.4480022,-73.4784625
45.4476770,-73.4776986
45.4467136,-73.4811061
45.4468400,-73.4812434
45.4469605,-73.4813979
45.4736054,-73.5056446
45.4757781,-73.5072410
45.4778605,-73.5087688
45.4805446,-73.5103481
45.4829277,-73.5113094
45.4851422,-73.5121935
45.4873325,-73.5130689
45.4894867,-73.5139358
45.4859486,-73.5409553
45.4865864,-73.5354021
45.4873386,-73.5297716
45.4881810,-73.5236433
45.4890475,-73.5170257
45.4571036,-73.4931983
45.4570514,-73.4935624
45.4569026,-73.4938317
45.4564210,-73.4943981
45.4561561,-73.4946900
45.4559032,-73.4947758
45.4551807,-73.4947243
45.4542957,-73.4946642
45.4517428,-73.4946556
45.4506650,-73.4945784
45.4490392,-73.4939432
45.4489248,-73.4934626
45.4570049,-73.4931546
45.4490994,-73.4937887
45.4492500,-73.4940634
45.4495029,-73.4942951
45.4497678,-73.4943552
45.4520800,-73.4944840
45.4543128,-73.4944597
45.4549303,-73.4944722
45.4553975,-73.4946127
45.4569189,-73.4935967
45.4569791,-73.4934165
45.4339030,-73.4915360
45.4353817,-73.4919223
45.4354364,-73.4919884
45.4355288,-73.4920199
45.4394309,-73.4951913
45.4394902,-73.4951248
45.4377280,-73.4941209
45.4377829,-73.4940653
45.4318381,-73.4909225
45.4318607,-73.4906113
45.4341170,-73.4855461
45.4348475,-73.4822343
45.4313629,-73.4863551
45.4333514,-73.4894999
45.4347557,-73.4867396
45.4343069,-73.4838667
45.4347592,-73.4838893
45.4347172,-73.4877750
45.4352845,-73.4877809
45.4353797,-73.4877860
45.4328278,-73.4823569
45.4360563,-73.4841495
45.4360655,-73.4826270
45.4371402,-73.4826739
45.4360674,-73.4836618
45.4371083,-73.4836337
45.4407959,-73.4873529
45.4432756,-73.4915796
45.4432941,-73.4928244
45.4425192,-73.4905492
45.4414559,-73.4903612
45.4424807,-73.4921794
45.4425356,-73.4922642
45.4426062,-73.4922587
45.4426390,-73.4921883
45.4426177,-73.4920048
45.4424612,-73.4885140
45.4417907,-73.4920483
45.4418838,-73.4921763
45.4418297,-73.4922324
45.4417710,-73.4922292
45.4417205,-73.4921682
45.4409291,-73.4924611
45.4404255,-73.4923207
45.4426274,-73.4916149
45.4438560,-73.4869404
45.4410655,-73.4855029
45.4413423,-73.4883996
45.4414246,-73.4893242
45.4424999,-73.4894582
45.4460056,-73.4897983
45.4467878,-73.4895245
45.4467531,-73.4871732
45.4459534,-73.4871155
45.4452270,-73.4860598
45.4453296,-73.4899244
45.4453680,-73.4859711
45.4453432,-73.4906149
45.4357609,-73.4847610
45.4524290,-73.4922367
45.4546202,-73.4923154
45.4554533,-73.4758880
45.4552043,-73.4758014
45.4548369,-73.4755642
45.4507485,-73.4739084
45.4511376,-73.4736681
45.4514302,-73.4734821
45.4517197,-73.4733920
45.4519729,-73.4733572
45.4522038,-73.4733744
45.4523968,-73.4734313
45.4525044,-73.4734719
45.4526508,-73.4735465
45.4536309,-73.4744309
45.4530648,-73.4738769
45.4528545,-73.4736839
45.4499612,-73.4744320
45.4496055,-73.4733776
45.4496416,-73.4735516
45.4496941,-73.4735234
45.4522798,-73.4699667
45.4506357,-73.4707163
45.4499839,-73.4711211
45.4555995,-73.4686407
45.4550443,-73.4688318
45.4541871,-73.4691657
45.4428185,-73.4827270
45.4428682,-73.4827861
45.4427834,-73.4821319
45.4430523,-73.4827908
45.4430430,-73.4820890
45.4499157,-73.4763176
45.4504472,-73.4759158
45.4498611,-73.4763080
45.4494594,-73.4752294
45.4486093,-73.4753339
45.4576807,-73.4797453
45.4567448,-73.4796657
45.4566023,-73.4796490
45.4566061,-73.4798075
45.4567493,-73.4798183
45.4353148,-73.4765000
45.4384670,-73.4787574
45.4366115,-73.4798785
45.4458678,-73.4715314
45.4417017,-73.4700543
45.4380192,-73.4723138
45.4388985,-73.4717044
45.4409974,-73.4703236
45.4413283,-73.4701402
45.4459716,-73.4675856
45.4572837,-73.4932206
45.4346575,-73.4570569
45.4408930,-73.4934300
45.4414810,-73.4935160
45.4421170,-73.4935910
45.4404210,-73.4817360
45.4413088,-73.4810927
45.4338265,-73.4734824
45.4347322,-73.4760040
45.4339169,-73.4736987
45.4420196,-73.4725434
45.4435628,-73.4720076
45.4449418,-73.4711349
45.4467873,-73.4699095
45.4465421,-73.4691237
45.4452341,-73.4695491
45.4459478,-73.4704811
45.4382866,-73.4754923
45.4382229,-73.4746766
45.4351854,-73.4774743
45.4350289,-73.4767840
45.4352203,-73.4771821
45.4353027,-73.4779322
45.4413209,-73.4813330
45.4411580,-73.4935020
45.4448660,-73.4933320
45.4476140,-73.4930770
45.4487000,-73.4930400
45.4511840,-73.4947070
45.4629140,-73.4935870
45.4645150,-73.4940790
45.4646810,-73.4944790
45.4648390,-73.4955710
45.4650550,-73.4959480
45.4652420,-73.4961180
45.4653740,-73.4962050
45.4658660,-73.4962560
45.4659460,-73.4962470
45.4433300,-73.4935043
45.4452038,-73.4933315
45.4571937,-73.4933691
45.4632952,-73.4936732
45.4621238,-73.4934794
45.4590299,-73.4933465
45.4572479,-73.4932537
45.4560453,-73.4948431
45.4556660,-73.4948157
45.4557560,-73.4946320
45.4554004,-73.4947888
45.4548064,-73.4946631
45.4560225,-73.4945365
45.4562622,-73.4943383
45.4529068,-73.4946813
45.4526295,-73.4946904
45.4529022,-73.4945078
45.4557022,-73.4949200
45.4494630,-73.4945357
45.4492598,-73.4942839
45.4491729,-73.4942005
45.4495444,-73.4944653
45.4488032,-73.4930317
45.4490218,-73.4929949
45.4490195,-73.4928761
45.4488856,-73.4928880
45.4597358,-73.4932418
45.4444809,-73.4951191
45.4445351,-73.4951878
45.4449506,-73.4951792
45.4444461,-73.4934123
45.4367861,-73.4588573
45.4392778,-73.4924031
45.4404038,-73.4926770
45.4415270,-73.4929315
45.4478598,-73.4716469
45.4342878,-73.4751222
45.4370977,-73.4810093
45.4370013,-73.4807862
45.4370374,-73.4807089
45.4370856,-73.4807004
45.4371217,-73.4807519
45.4574319,-73.4930858
45.4566709,-73.4938845
45.4570824,-73.4933851
45.4567600,-73.4940086
45.4571497,-73.4930634
45.4475685,-73.4862241
45.4452011,-73.4854580
45.4451830,-73.4850976
45.4453155,-73.4858700
45.4448155,-73.4841472
45.4447795,-73.4850203
45.4436059,-73.4839946
45.4435631,-73.4848572
45.4453192,-73.4911016
45.4489868,-73.4855598
45.4499563,-73.4847557
45.4499261,-73.4856113
45.4536304,-73.4853397
45.4538565,-73.4853393
45.4560916,-73.4851822
45.4360147,-73.4849047
45.4358577,-73.4846922
45.4361510,-73.4847849
45.4354585,-73.4875509
45.4359990,-73.4875512
45.4360977,-73.4603225
45.4460284,-73.4778220
45.4333365,-73.4838136
45.4334320,-73.4815592
45.4344444,-73.4764758
45.4344914,-73.4763776
45.4345090,-73.4762523
45.4348046,-73.4770630
45.4347338,-73.4770062
45.4346660,-73.4769698
45.4345647,-73.4769561
45.4377527,-73.4745376
45.4465721,-73.4702814
45.4466565,-73.4704877
45.4432317,-73.4778929
45.4501529,-73.4903591
45.4501713,-73.4914752
45.4521584,-73.4913157
45.4560240,-73.4796059
45.4561199,-73.4796149
45.4561202,-73.4797725
45.4500894,-73.4798342
45.4485428,-73.4751271
45.4403329,-73.4942220
45.4399351,-73.4933706
45.4387913,-73.4929618
45.4386129,-73.4930282
45.4385216,-73.4930448
45.4377613,-73.4927939
45.4377966,-73.4924283
45.4377173,-73.4921992
45.4403828,-73.4937898
45.4376695,-73.4921060
45.4531755,-73.4853647
45.4531256,-73.4853797
45.4530706,-73.4854246
